Counts
0
4
72
55
0
5821
952
298
5597
183624
1482
449
3
6
1
0
3067
359
8087
12
0
7220
0
1
33
1
13
0
84
81
115
3
397
9573
3
2
15
5
0
1237
0
0
3
0
5
1
28
4
911
26
1441
0
0
5
1
0
5
3542
0
666
0
28
9880
3
2077
79
8859
3
13
10452
11816
61
13
1460
7545
1292
2
0
15886
1725
869
14
193
5195
9611
12
3016
28
2080
6117
12
0
2923
36378
0
1954
1
2
5
1966
48
7654
46
6281
219
546
0
0
0
5
0
3
3
34
1434
2634
4
15312
4577
1
25526
1016
1
2
819
9510
8247
7
0
1
2
16241
1
898
16
267
476
0
0
0
4154
0
62
6
0
0
3
2510
0
11
0
3
0
66
1
7255
8392
35
0
5
0
0
4502
1
0
0
1177
53
3243
33098
5
6
1
90
78
1
0
19
789
0
2416
938
1
0
14
10
13511
22
11261
151
2195
22
105
7522
4118
3
105
864
0
0
0
0
0
1
8
0
462
2677
627
12998
5578
238
1
1557
1694
18988
13
3
10737
2800
0
26033
468
693
0
2702
4
162
4
800
0
6265
1469
2
1
5
58627
0
25452
10410
45
641
10294
183
2651
2
19
1
0
5
509
5
1796
28715
0
2233
1706
5
0
362
23
3
0
1905
90
10
12721
294
6
7
0
0
1
95
971
4194
3440
23
176
18
24
0
87
3231
9640
4
22
118
936
31
1597
2
10560
9217
9
0
0
21
1059
20
0
394
1
1891
349
0
4002
5074
2817
698
43363
6708
3799
11
178
191
30
173
3024
0
0
0
0
1
1
2814
0
6
0
0
128
0
8
0
3445
1119
3913
278
1
5244
126475
4179
6
4619
415
10
110
800
2276
6029
1930
120
3460
13
711
26
35894
0
1860
34
7162
21
0
0
3
581
29252
14418
7472
0
0
22
51658
1
13
22
8192
2977
1969
3003
881
947
3013
9
997
56
0
11
1088
1849
1515
0
134
723
1
9668
0
1
367
2
0
10134
108
726
1294
3
307
21
641
571
38
0
1601
5447
14
7426
369298
906
6400
4912
1028
5522
5312
2138
0
44
5163
2296
7
0
10102
128
3
4658
559
0
242
16633
1530
2300
5
3256
88
39
227
0
1
0
0
0
0
1
1
0
3501
324
2
3
3
20
47
15
5277
38
0
795
2
1952
63
10962
138
1765
2327
0
1151
2196
7698
3831
110
5784
0
368
0
38
0
3509
4542
95
2308
4949
6
2160
302
3344
4
4
336
0
0
888
0
1
8981
1895
48
0
0
2
0
0
4
0
3679
249
190
0
11
3959
363
0
0
0
0
1280
487
11390
0
0
2870
17
37
0
707
2123
869
2746
854
4905
29
7
134
8883
961
935
1049
5200
16378
1435
432
653
660
219
1
9063
6
1795
2
5970
201
3
4
6
3
10808
12
0
0
0
1551
11067
2733
242
2
0
1
60
0
0
9
1317
11
1304
310
582
67846
5
0
0
2
0
12
4
6
39
5
7637
100
4655
1703
2
24
33
522
0
0
3781
56
5649
42420
178
45
6
9991
5
2800
637
1371
520
0
101
0
3731
480
22
1614
16350
2002
37
73251
0
3596
2
2963
29
151
11232
5414
228
2439
2057
3978
4364
0
19
17
16
630
570
88
4669
1744
201
0
8674
7792
1141
1
3599
42820
7219
6
0
6939
10
0
284
1101
573
18
0
297
0
76
3
26717
160
0
12
2120
7343
0
1
108
6417
35
10
1236
380
15
0
50
9904
0
152
1071
1671
9
44
0
0
1478
1
200
0
4
1
101
6
978
6209
4
0
0
5104
3
5347
174
209
2
8
119
1
2
0
4
0
67
4362
0
105
0
0
94
0
0
48
24
2
0
0
104
0
4142
0
24
507
0
0
3
3506
105
47
0
154
8
361
712
21
15
20462
1242
720
2071
107
3908
0
2202
28279
69
0
6063
371
3
11034
24703
38
26
369
0
678
38
0
2
622
0
5299
583
169
1625
22
2252
1597
0
1700
0
2
0
504
0
37
25
974
4
3
23
0
0
5
315
506
1340
12
1965
33293
0
0
75
285
4414
257
1013
0
1529
4
0
65
2
110
19
2
43
1
23
10521
542
25
0
10
401
2799
6
3699
1289
5730
495
2839
3887
16957
9375
8
1230
8693
2881
956
42181
0
1486
5003
1742
1460
282
5
1906
15412
10745
1601
3
290
850
2833
1957
5479
7
9
8
951
1962
19
2374
5137
32779
1940
1092
0
4968
1029
1
3742
3132
17425
258
1155
2962
1
1695
1
527
787
15954
8899
86
454
2
4690
1
5
38
8
8620
353
4
7
279
120
1
1
5
9
2
1
4283
57374
0
72218
0
12
0
0
7
3
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6
3
0
0
1
0
45
0
0
5
83
6
0
0
7
39
0
3
9
0
395
0
0
8
4
83704
11
9593
625
559
31635
32
42102
729
237
11113
12506
16123
135
3559
0
5
7
1157
6282
1705
1317
5229
260
121
1134
29483
381
36459
302783
3
19710
1
24163
6935
16812
3394
1510
51
734
172
3
20
7459
0
5
0
7471
133
16512
55
6151
1637
1049
9078
25796
3306
9
1154
68
0
147
2162
2561
0
701
5919
3684
6185
8733
0
184
478
0
0
214
667
4469
3
1907
3160
3470
1231
263
0
15936
221
2693
13559
1122
2
1410
4235
10614
0
5296
522
5112
4877
2
5761
87
0
41208
2726
26086
20
6598
28677
122
1643
29
17536
58
1012
4081
178
4136
0
27492
188
0
0
142
121
5604
2
176
0
12770
5883
393
60
104
12
116
18
2
35756
5
49761
0
4047
1652
5907
16230
8940
221
276
69
472
7
972
1
1315
0
0
1
0
0
0
0
0
6
0
3
1054
8
160
7
0
0
0
0
0
0
0
0
0
0
0
0
0
8
0
0
0
0
0
0
2
8526
7
288
0
32
12
0
79
0
0
0
0
0
4160
1
21
98
35
0
40
78
20539
166
120
580
1676
66
1
0
1322
1878
8
1031
34
14800
6820
7
91
5516
11196
4812
28
1458
0
0
8
0
14
5
8
1
3
56
0
0
28
1415
0
22578
198
2
0
24
5
2299
27460
3771
2246
21863
15
432
1496
3068
283
11906
100
771
1261
3
6
64
23282
1
471
478
0
0
0
0
0
59
365
3710
24
5312
51
0
1255
0
0
645
2
0
3599
5
3333
2286
1309
98
18590
109019
17
446
0
1253
32890
6
0
0
0
1420
1331
9
33
127534
5732
5
13246
67
2886
2
166
2
1
0
0
2974
625
1032
48
0
6
8386
0
33
3814
27
0
4714
16
4475
6779
6
7
36796
10463
2251
8185
2427
92
5
0
1
38
439
28
7
13
1
30660
2429
0
2016
937
788
55
73
20
470
41
46
0
823
1011
8636
0
14
1
1
23
1184
0
1
4552
320
0
5
6
1
1
45
203
27344
1
1168
1629
51
332
4392
16301
11667
0
0
7
2
0
367
784
51490
16
0
3700
0
5495
1534
925
81
2607
5
2791
9
31
2164
3
4
13218
9888
16
365
0
0
18
0
40
3187
2
30
255
380
43
0
0
0
49
273
5324
0
0
12
142
83
34
4220
67
3127
1615
4361
1546
5
0
0
17
0
51
1
0
8243
182
2703
0
85
8730
0
5548
7
9639
81
7002
0
285
81
76
2275
107
2896
14
0
0
3
0
1
0
0
0
0
10762
0
0
0
81
1642
164
10
0
207
12157
9
15479
0
586
551
4063
65
34862
2470
2
2
1431
4714
0
112
12361
3113
1606
1
2346
2241
568
8429
49
0
0
2
483
0
13
23743
3292
0
11
12
11
2
2872
27
328
0
18
28
6
0
0
0
0
0
0
0
344
0
595
0
0
0
0
2
74
24
0
2
0
4
167
7500
10
3311
10324
262
4841
5416
3133
6
0
0
8
0
2
925
4861
16
0
40
0
0
1
0
3598
1458
78
0
5260
0
4721
21
7020
0
0
2
3
1295
0
1
0
0
68
2
13
4169
58
2
921
1085
44
6399
0
48
124
25
0
13
9
6650
2
0
30
626948
16659
12
526503
20383
9656
18
84
16266
0
294
54
9575
3726
19
5126
17230
3380
10
107
1492
5
5138
52
0
5925
46415
57
147
0
12181
0
1769
4271
2006
11549
8919
10292
5134
81
1995
158
0
5
293
8
35
21
19327
350
73
24
22698
4
8467
1743
42836
0
362
1
1183
0
36
221
33
2517
0
0
0
3007
809
8966
3
127
1
0
2627
12
156
1911
3714
480
0
255
34
2
21
4
1
1242
204
3195
116
68506
2985
5981
2
332
0
238
4
6
1
1
0
273
2121
1203
1
2
6163
3246
48
790
10656
6
3
3
322
307
0
1
10
1423
946
4
0
34
0
2
3684
0
0
0
0
0
24
6512
186
3
1116
5451
0
0
0
0
62
0
23
0
88
245
157
23678
583
18
488
671
1181
302
1630
520
1751
202
0
4932
981
3507
16
0
2039
4
1
844
12
0
7025
2
1105
1129
0
85
5120
5
682
20501
0
1
187
3027
0
3
1
151
5275
1911
31
899
1631
0
207
2174
1751
1
1
30
14613
118
5
5650
2575
7651
61
0
3748
73
0
0
0
7230
4722
134
0
0
0
0
8214
668
12027
29
0
30
6673
0
250
4
4
0
32
9790
2377
8948
4009
0
0
0
1958
276
1843
263
8
10
5
24
456
4
0
1027
0
9
0
243
9
0
47
9
290
329
4645
229
6929
4175
0
886
0
357
58
0
0
1640
0
494
13420
5302
3
1583
7077
13
1851
11987
6986
740
1
0
2016
4083
1
27603
2
35198
1371
300
1742
64
0
3785
3614
1708
14
285458
73
7795
1
325
1488
17924
494
255
11
1499
5266
6168
0
0
33
893
4334
2277
0
0
53
1
2
41709
6300
18491
87503
51
18
1169
137
13299
40
1
0
1
2321
0
0
134
0
11010
68
13275
3774
0
0
0
6
9
14995
0
0
1962
4693
2927
12
1275
1179
444
0
2
5959
10
5
1066
2
0
2550
4333
27
2
1
4538
22
585
3426
4106
22
0
2627
6223
896
2146
6244
462
1
7369
0
453
0
0
26066
0
0
535
12308
916
82
962
146
0
0
0
1
557
7766
1848
9
0
9797
3
2
0
0
0
2
0
17
1
0
38
1
2
149
30565
831
13007
7118
1335
2856
84
2192
0
0
1
5946
1202
761
118
2881
40
23
36
1786
22143
6645
0
29949
1
0
26
0
837
2
2
143
7
0
0
62
0
0
364
0
1
4
23
25
7080
2
1390
2406
1
330
0
1
52
0
1
0
6
12027
1
0
7608
5242
5
0
2607
0
0
0
7
3985
37
11092
7
27570
2198
3
34064
204
270
4361
18668
0
0
1
3950
0
0
0
1310
1960
7
7
7295
80
2624
114
10
256
677
150
1152
583
7
1693
17
1
2
0
1
1
0
0
4
0
0
0
0
0
0
0
656
0
2
1
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
1
1479
3806
1495
0
412
285
2
2210
19434
141
0
0
1
0
0
0
0
0
7388
1
0
0
0
1
0
0
0
0
0
6
7
0
0
0
30
0
1
10
12753
32
0
0
0
0
1
0
0
1
0
2472
3108
20
5
16719
182
108
15
5895
3162
333042
710
58
1
0
0
1
0
0
0
0
4
4946
5
0
0
1
0
0
3
2
51
23
0
980
0
5
0
1
0
0
3
0
0
41
0
101
34982
510
14741
5390
0
1
0
3474
21578
2414
8204
3905
1
196
37865
5
0
5
1876
504
125
0
0
814
1498
5
128
0
9
2769
71
1464
13544
67
0
2771
0
174
0
20
44
31532
0
341
159
1
20
957
6060
1
0
3
3672
2100
0
0
5176
0
0
9
0
0
2094
0
2
3
0
191
0
3376
0
11523
0
1
0
7
79
237
0
0
2
0
0
0
0
0
0
332
0
0
59
1925
5465
792
0
247
16
6439
0
3
3
41
1637
0
1
0
81
2541
38
868
1
167
36167
32
0
537
5905
6954
0
0
1200
14
179
50
1314
0
0
22
0
5
0
0
0
5
2
0
0
0
1
0
0
0
0
674
0
15
2168
5667
108
638
3026
39568
3715
6156
172
3
0
65
1
9027
34
9709
18038
789
346
26
1257
662
1535
64
0
6953
27
587
0
5062
1107
12449
361
25093
27390
14
1579
1
0
0
16
0
2563
2215
1600
643
0
4705
2880
2622
73
152
92
116889
5224
548
112
41
4524
0
5
1908
25920
1778
5396
208
3603
357
8518
2865
7
617
2999
10341
1328
16844
8557
57
835
3074
32
4
0
1
1792
487
3258
3489
3189
150
25657
456
3583
0
6
1651
11
0
46
1
640
27693
36
30
1552
3677
14
361
0
2170
97
0
2
30
14672
29219
21
3916
0
1740
0
54
8705
230
5
0
0
31
1847
16910
43
1959
296
2016
4
10202
348
8037
0
1
1211
3
1
31248
2946
13
4043
2
0
0
9
2
0
1
0
2361
5653
4
11317
16
6781
1435
2006
5132
0
5607
5567
1788
3814
7
1116
2
20927
0
67
836
2
6592
65
0
1
0
1341
7
0
4295
1
2988
0
25501
3444
2314
0
7601
80
34
5137
65
4594
2981
2411
2368
96
66766
1
0
338
506
0
8025
2
4620
46694
7
4347
9
51
0
0
1
3
10177
11
172
1418
122
3
1948
1
2
7179
16
5410
22
5243
943
7
37
112
1
16
6
0
1272
1305
0
1
0
3429
0
0
479
0
21287
1
3173
9567
2291
127
88
169
11
3
14801
325
0
1
4
1
9
99977
642
0
179
369
3065
24
2
4815
6329
91
4
871
286
1921
993
16
1
2
5
2
28
9
4
3971
0
0
0
0
17
0
877
0
762
11934
8
5435
10544
71
1
33
45318
0
0
1
213
0
84839
1769
5
546428
4567
116
6168
6354
4399
397
2499
6759
5
21
1
129
1541
1217
2190
22
0
159
0
0
0
0
0
2
2859
0
1102
5
3160
635
3350
1159
4451
3
3772
12305
263
8975
2775
20426
5
12391
0
0
2689
12
900
0
2803
0
169
16
1284
67674
0
30985
3166
1
954
103
15
0
0
29
2138
0
73
2135
4
0
4992
48
4
4
4410
0
2520
25127
12302
1354
100
0
0
292
0
0
0
96
2
4141
134
22
1
18
0
0
25
31
0
2134
2
0
21
7492
1413
2
3638
2322
97
185
5718
2
23
361
328
15
98
0
0
3
3
8
5305
4508
12690
13808
2645
1
4281
6144
893
0
298
33142
0
319
703
7434
6277
32785
10555
6
0
56
893
0
0
0
0
0
35
6
6
2
28
2641
0
0
5639
85
2932
6204
3228
11022
2339
130
3644
2138
8
0
3010
2309
1
990
13183
16849
289
164
1310
2
10624
6
2103
0
4221
738
17972
22
4
1172
30
10799
540
6165
24
5236
3
213
5686
3
281
5963
1569
363
0
274
2073
1031
828
1373
330
1
100
848
5
12
8981
3967
574
1014
3
288
392
1720
13
8
1
15405
6
12
1307
0
1
6234
2843
471
27
131
432
0
6
2
0
0
0
588
0
41
1807
151
0
0
1767
3
0
0
0
0
0
0
18683
44
100
0
373579
7281
0
3900
7731
1234
2133
0
1091
11
16008
3319
2040
0
9559
19489
1930
2799
3580
0
1
1210
2
1259
1
20
1665
5676
14434
223
4919
3906
3138
12879
29
0
3484
5932
22
0
14
291
0
0
194
7103
20
2
14
9436
21828
12
1552
6
0
3
646
207
2490
0
71
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10
0
0
1
0
11
0
11139
1921
427
167
127
81
2825
8
1
0
0
550
2075
83
48
0
440
0
15090
5242
4524
8386
2
18
644
19
58
2247
3100
19
1904
533
26
636
73
4078
2608
31
0
0
0
1641
1585
2
0
0
0
0
0
0
0
0
0
1009
17
743
183792
7486
228
56
3930
5
1
2
1538
10269
4031
1422
51
70
1161
366
18
627
52
3137
3060
83
91
6616
21774
6297
9
1917
155
0
1139
1274
0
4059
0
0
0
1261
2
11
215200
2573
355
6554
3653
288
90
0
27170
3
113
1288
0
2
764
79
1
0
15
694
633
0
0
0
0
1
0
0
1318
0
2
0
4
0
0
0
0
2
0
2
0
5
5155
0
60
0
3
1529
39
1525
2265
27869
22
3988
1
1
58
3201
0
7
0
0
590
0
0
0
0
2
0
5
0
5
0
0
0
447
447
9195
30
16298
0
8860
515
2
92
1143
0
6365
1642
3030
594
11
21
192
1251
5068
60
61
299
44
1
0
12
9
1355
2
7
1
1395
0
5093
72
0
276
0
35
9
0
1832
336
1225
222
3890
5709
20
4497
733
13206
27
504
3946
0
1199
910
20551
9
1
0
6
0
0
9
52
1
81
732
0
0
43
1714
4
0
2
0
1021
0
0
2729
5
136
359
17108
17
0
0
308
0
0
282
1
10246
91
2533
1
0
6913
132
11
110
2
0
11
449
6
2013
51986
366
4
25
1114
1279
3135
1783
1
1442
4155
0
0
32
0
0
0
871
18
0
0
0
4245
17
3021
6440
6361
0
0
0
2
0
3
2
0
1
21493
7
39
3658
150
2348
5553
46
9
6857
1
3
100
6698
1
7688
1471
4417
1520
2012
1774
2863
2120
0
0
0
5
0
29
105
0
439
2517
64430
1
4574
7480
1583
143
0
1
0
0
7
19
455
7
0
4
25
4
971
8573
9237
22
0
14
32631
27
1404
1
187
0
0
5
0
3
0
149
127
2449
1
1334
0
6
0
8451
2095
193
1
3696
2
4413
744
3393
24961
1
1
2793
7327
278
45
1409
2
1221
0
18
0
2376
6
9
91
2
0
0
0
807
430
6
0
0
0
0
0
0
0
0
1
1277
5564
0
99
4
38
0
0
0
0
0
0
0
0
2074
11
3589
2015
3229
1
534
37
363
12148
90
5
0
0
4123
0
4
0
0
0
1
0
305
481
2934
6711
120
28678
159
0
2005
1588
14012
2315
0
0
895
414
0
0
10
2746
0
145
0
1149
911
527
10
31
35
8
2418
0
55
37
0
644
3327
0
1
0
974
4051
1057
12288
0
1521
237
10458
234
0
12
212
190
29324
0
5124
4
183
9139
1
0
1
482
0
1
0
3
1523
120
1879
441
1
8114
0
857
2729
5
4
11
79
46
3042
33
0
0
2
1088
2
21
1212
252
426
0
17
9
453
7553
8818
390
1233
2
29
24877
0
203
343
0
12380
1581
19191
51
938
8238
23080
12500
8514
24
5
0
8
28
99
2099
417
2180
2
8373
6866
1816
1100
1557
14858
6149
4570
741
50
79
1
0
1949
4
414
455
13062
12
441
39074
2
1242
6
1
4609
28
0
3
12636
1
4
8542
1918
3710
510
7
1533
2
6
0
2479
4124
4
236167
0
0
0
8947
36
17
0
67
4
46
8
17
1
0
3
5
107
76
416
10773
0
0
2
239
41
1
0
2
2
35041
11860
25
0
10
2851
473
1
825
362
1
776
1087
760
8846
321
2502
12436
257
698614
19
29
8
11
8
27
46
13837
4716
0
3959
3030
1
7
26846
4
4
9
0
690
0
1
0
1
131
5895
942
2451
8247
643
15667
669
0
1353
60
0
858
11
3438
160
770
135
18674
0
24263
0
836
2
5
703
7622
1
6397
6
79954
10468
1
1424
3505
5305
487
1275
57
22
14031
2293
1089
15
3711
1577
712
67
373
104
5235
4
1
5473
6042
0
123
14
5213
1437
0
619
4
50
0
0
0
88
13
0
2
4
4
2
0
6074
173
733
37
1447
22
0
566
2362
2
2398
392
1
2
15172
4793
41268
63783
0
9276
105
4
300
0
2740
0
0
0
0
1066
0
10
0
86
2117
1620
2660
16032
964
2008
76
0
6
1
20593
9121
7174
1906
1335
76
2998
43502
1
4749
13
228
123
41
5114
4110
22
4572
103
2393
42
158
3508
39
8
55
35426
3976
33
436
13727
641
1205
2407
1721
8690
5009
18966
1
1721
0
0
0
0
0
0
0
1505
27288
1
0
2867
126
10826
35
128456
317
1969
0
3926
0
0
18
2
192
1979
0
3
5
3054
0
23
16
0
18
2
0
5835
4907
1
1627
46
695
1091
66
1
0
0
0
1
5806
696
2852
8
3535
1567
2471
1246
336
168
86
64
3
97
1
3218
229
3882
0
0
345
144
0
1
7
6690
5
3
4255
62
5
11
0
2696
93107
0
7
0
0
5
0
45
6
55
5
244
494
46
24578
510
331
0
1
2
931
39
299466
0
6
29787
85859
31
6
0
0
0
0
0
0
0
0
0
112
5387
70
5
101
1
84503
2129
10460
39383
1443
0
14
418
6993
370
13
2089
2271
195
71
716
2251
1519
1105
1093
985
10
1
4
3
0
0
33
0
9
8
0
14
2
124
6
0
26
3682
6357
4656
10
4483
3357
417
6280
1073
2
6990
764
74
0
7302
63
1656
1
18030
0
193
2491
946
10825
600
88
13618
52
1688
872
23
8110
168
6
0
0
0
1
0
4075
380
0
5
2
1587
1318
37
2658
7
8491
0
329
0
0
277
281
2387
4919
3
10272
254
1
7790
195
0
9
2
2
3006
50
662
106
15
50
12101
0
6220
1
25
1141
168
6316
35
0
1038
474
8354
549
56
1
154
0
19
622
2317
0
1
4937
22613
9
1
0
0
0
86
10737
8
1699
384
0
53535
141
2
0
200342
2716
2927
306
2070
0
0
0
0
0
0
886
42
14
3
843
11217
4
471
5173
3
89
59
0
308
1061
8
17
2592
1361
0
0
0
0
0
0
0
0
0
0
1
683
5
0
4
0
1
0
0
7733
5
2656
0
0
3171
0
84
4
17
690
1
0
190
0
9
383
14575
0
17
9287
5
7
95
0
227
31
0
18879
60
29591
8200
6
487
24
1753
103
4335
1948
595
0
2315
3885
0
0
0
0
1309
1
682
0
744
0
0
0
2
20836
0
0
0
40360
24
0
11578
282
2267
5563
721
2931
136
0
0
0
1939
2
3
0
0
31
0
1
4385
276
7469
221
26588
34373
0
1416
10011
12
4142
10
9864
4794
9501
79
1619
0
1387
0
8
0
1
0
21
0
0
0
36
30
0
0
44
0
0
1
0
0
0
0
0
0
11
0
0
0
1871
0
6520
210
5
1701
170
1007
81
1377
51
640
39
3276
5647
48
6
1121
0
0
1
17
0
25
0
3
0
138
0
20
3038
0
34
85
334
1190
763
0
1
0
4
20
10857
5400
12549
56
2620
1
1199
2888
1601
12252
12920
5
1318
105
6567
2
7461
329
2088
4542
1053
192
19
7705
293
801
1
77028
1839
193
1717
0
53
121
72
11134
68
0
0
3
11
0
788
999
11421
0
6
960
76
208
1001
1744
4
3385
9189
636
4082
21
471289
0
3708
1232
2
1665
2285
0
4
2
3000
2124
1
23
4355
27721
1
1
1260
60
0
3616
1
0
0
202
11497
2527
13905
3072
4546
329
4519
1642
1367
58
1450
1159
1051
2452
22
13346
1553
1846
124
23
57
0
0
8
2
3638
1
3909
1
43
4972
12
41
7478
0
1562
1096
3
0
5693
0
0
12
10309
127
13676
2969
601518
5817
4
1494
4
2
1298
11725
3825
1094
1
15
0
440
3880
4
14
5
388
5
1
9212
8105
365
79
229
5550
56
0
9
1
4870
5
8540
1171
44
61
1180
460
2203
8456
9846
2201
3
899
6
3872
34
11248
2
266
900
3677
3623
231
318
196
7886
0
2
0
757
0
1642
100
3
207
4
9217
3184
7500
61
4
407
26033
118
509
3415
62
644
13
9454
599
3332
1
17
136
88
6029
2924
2204
2
0
106
3071
1604
400
1681
5486
67
0
2439
294578
53
230
41312
1196
1686
281923
70
1025
1131
0
0
4
1
16965
479
5657
22
0
53
300
5
4296
5679
13196
399
660
16
87
1544
5
0
1
19
21773
0
1886
0
167
0
26
0
10
2574
0
1858
24
10
878
1546
0
0
36
21
0
147
2581
273
0
3452
81
429
6
775
2212
2
1468
312
493
302
7597
484
2900
3
0
6710
5055
4
793
1422
1173
0
1102
98
2701
20
1283
9
3474
6
0
0
1
0
0
0
53
5
1
1794
0
472
222
30
25
9
26
173
150919
3992
11487
476
6798
543
3080
1940
783
1860
3243
5920
558
11545
7339
24561
842
5
605
4590
0
13
1278
2111
85965
2
0
26
0
8615
570
40
1957
25392
2
746
117
9
14
1969
6414
13817
146
1384
1183
11861
51
82
115
4658
8430
4390
33659
12756
199
3659
13630
2554
17192
2332
19655
0
28
10
1762
2288
64978
35803
3338
2802
1217
13271
19
135
0
5026
813
1684
7
3107
3509
9
1702
375
341
4
3
0
0
906
8276
10641
9
3
88
0
169
15749
717
90
821
2630
6299
700
1251
36
7877
10864
2317
189
0
102
1829
1916
0
4089
999
76
1139
1378
0
1314
9221
293
325
21347
5727
1201
5072
8191
27
0
0
0
0
0
1
1729
593
31
5365
2392
5462
1
42
398880
824
974
4435
0
0
4792
23
685
7281
569
91
3224
1681
372
435452
6518
264
29624
6693
10108
5667
5537
36745
1354
2
28
64
0
0
0
3
278
1093
6
1122
269
9617
5000
5017
0
1314
187
837
1861
35301
270
4
70
0
